Entity;Day;Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)
United States;2022/08/25;1.322604
United States;2022/08/26;1.325532
United States;2022/08/27;1.3263686
United States;2022/08/28;1.3472825
United States;2022/08/29;1.3560665
United States;2022/08/30;1.3560665
United States;2022/08/31;1.3401718
United States;2022/09/01;1.322604
United States;2022/09/02;1.3635955
United States;2022/09/03;1.3477008
United States;2022/09/04;1.2924877
United States;2022/09/05;1.2724103
United States;2022/09/06;1.2652996
United States;2022/09/07;1.2000477
United States;2022/09/08;1.1565465
United States;2022/09/09;1.082929
United States;2022/09/10;1.0716355
United States;2022/09/11;1.0979872
United States;2022/09/12;1.1067711
United States;2022/09/13;1.0958958
United States;2022/09/14;1.1586379
United States;2022/09/15;1.1724411
United States;2022/09/16;1.2188704
United States;2022/09/17;1.3071276
United States;2022/09/18;1.2125962
United States;2022/09/19;1.1971197
United States;2022/09/20;1.1941918
United States;2022/09/21;1.1787153
United States;2022/09/22;1.1544551
United States;2022/09/23;1.1122087
United States;2022/09/24;1.1414884
United States;2022/09/25;1.1314497
United States;2022/09/26;1.1331228
United States;2022/09/27;1.1356325
United States;2022/09/28;1.1377239
United States;2022/09/29;1.120156
United States;2022/09/30;1.3117287
United States;2022/10/01;1.2456403
United States;2022/10/02;1.2473135
United States;2022/10/03;1.2565156
United States;2022/10/04;1.2448038
United States;2022/10/05;1.224308
United States;2022/10/06;1.216779
United States;2022/10/07;1.0540677
United States;2022/10/08;1.0770731
United States;2022/10/09;1.0707989
United States;2022/10/10;1.0490483
United States;2022/10/11;1.0578322
United States;2022/10/12;1.0519763
United States;2022/10/13;1.0327353
United States;2022/10/14;0.9846331
United States;2022/10/15;0.9817051
United States;2022/10/16;0.9511706
United States;2022/10/17;0.9319297
United States;2022/10/18;0.90265006
United States;2022/10/19;0.9298383
United States;2022/10/20;0.9582814
United States;2022/10/21;0.6855623
United States;2022/10/22;1.3451911
United States;2022/10/23;1.2360198
United States;2022/10/24;1.2251445
United States;2022/10/25;1.2217983
United States;2022/10/26;1.1239206
United States;2022/10/27;0.92900175
United States;2022/10/28;2.217725
United States;2022/10/29;1.2887232
United States;2022/10/30;1.2887232
United States;2022/10/31;1.2887232
United States;2022/11/01;1.2887232
United States;2022/11/02;1.2887232
United States;2022/11/03;1.2887232
United States;2022/11/04;1.0302256
United States;2022/11/05;1.0302256
United States;2022/11/06;1.0302256
United States;2022/11/07;1.0302256
United States;2022/11/08;1.0302256
United States;2022/11/09;1.0302256
United States;2022/11/10;1.0302256
United States;2022/11/11;0.9578631
United States;2022/11/12;0.9578631
United States;2022/11/13;0.9578631
United States;2022/11/14;0.9578631
United States;2022/11/15;0.9578631
United States;2022/11/16;0.9578631
United States;2022/11/17;0.9578631
United States;2022/11/18;0.92105436
United States;2022/11/19;0.92105436
United States;2022/11/20;0.92105436
United States;2022/11/21;0.92105436
United States;2022/11/22;0.92105436
United States;2022/11/23;0.92105436
United States;2022/11/24;0.92105436
United States;2022/11/25;1.0954775
United States;2022/11/26;1.0954775
United States;2022/11/27;1.0954775
United States;2022/11/28;1.0954775
United States;2022/11/29;1.0954775
United States;2022/11/30;1.0954775
United States;2022/12/01;1.0954775
United States;2022/12/02;0.7374291
United States;2022/12/03;0.7374291
United States;2022/12/04;0.7374291
United States;2022/12/05;0.7374291
United States;2022/12/06;0.7374291
United States;2022/12/07;0.7374291
United States;2022/12/08;0.7374291
United States;2022/12/09;1.2694824
United States;2022/12/10;1.2694824
United States;2022/12/11;1.2694824
United States;2022/12/12;1.2694824
United States;2022/12/13;1.2694824
United States;2022/12/14;1.2694824
United States;2022/12/15;1.2694824
United States;2022/12/16;1.1092808
United States;2022/12/17;1.1092808
United States;2022/12/18;1.1092808
United States;2022/12/19;1.1092808
United States;2022/12/20;1.1092808
United States;2022/12/21;1.1092808
United States;2022/12/22;1.1092808
United States;2022/12/23;1.2686458
United States;2022/12/24;1.2686458
United States;2022/12/25;1.2686458
United States;2022/12/26;1.2686458
United States;2022/12/27;1.2686458
United States;2022/12/28;1.2686458
United States;2022/12/29;1.2686458
United States;2022/12/30;1.0373365
United States;2022/12/31;1.0373365
United States;2023/01/01;1.0373365
United States;2023/01/02;1.0373365
United States;2023/01/03;1.0373365
United States;2023/01/04;1.0373365
United States;2023/01/05;1.0373365
United States;2023/01/06;1.1561282
United States;2023/01/07;1.1561282
United States;2023/01/08;1.1561282
United States;2023/01/09;1.1561282
United States;2023/01/10;1.1561282
United States;2023/01/11;1.1561282
United States;2023/01/12;1.1561282
United States;2023/01/13;1.8433636
United States;2023/01/14;1.8433636
United States;2023/01/15;1.8433636
United States;2023/01/16;1.8433636
United States;2023/01/17;1.8433636
United States;2023/01/18;1.8433636
United States;2023/01/19;1.8433636
United States;2023/01/20;1.532581
United States;2023/01/21;1.532581
United States;2023/01/22;1.532581
United States;2023/01/23;1.532581
United States;2023/01/24;1.532581
United States;2023/01/25;1.532581
United States;2023/01/26;1.532581
United States;2023/01/27;1.5656252
United States;2023/01/28;1.5656252
United States;2023/01/29;1.5656252
United States;2023/01/30;1.5656252
United States;2023/01/31;1.5656252
United States;2023/02/01;1.5656252
United States;2023/02/02;1.5656252
United States;2023/02/03;1.4439055
United States;2023/02/04;1.4439055
United States;2023/02/05;1.4439055
United States;2023/02/06;1.4439055
United States;2023/02/07;1.4439055
United States;2023/02/08;1.4439055
United States;2023/02/09;1.4439055
United States;2023/02/10;1.438886
United States;2023/02/11;1.438886
United States;2023/02/12;1.438886
United States;2023/02/13;1.438886
United States;2023/02/14;1.438886
United States;2023/02/15;1.438886
United States;2023/02/16;1.438886
United States;2023/02/17;1.1950283
United States;2023/02/18;1.1950283
United States;2023/02/19;1.1950283
United States;2023/02/20;1.1950283
United States;2023/02/21;1.1950283
United States;2023/02/22;1.1950283
United States;2023/02/23;1.1950283
United States;2023/02/24;0
United States;2023/02/25;0.98797935
United States;2023/02/26;0.98797935
United States;2023/02/27;0.98797935
United States;2023/02/28;0.98797935
United States;2023/03/01;0.98797935
United States;2023/03/02;0.98797935
United States;2023/03/03;0.98797935
United States;2023/03/04;0.918963
United States;2023/03/05;0.918963
United States;2023/03/06;0.918963
United States;2023/03/07;0.918963
United States;2023/03/08;0.918963
United States;2023/03/09;0.918963
United States;2023/03/10;0.918963
United States;2023/03/11;0.7892959
United States;2023/03/12;0.7892959
United States;2023/03/13;0.7892959
United States;2023/03/14;0.7892959
United States;2023/03/15;0.7892959
United States;2023/03/16;0.7892959
United States;2023/03/17;0.7892959
United States;2023/03/18;0.7282269
United States;2023/03/19;0.7282269
United States;2023/03/20;0.7282269
United States;2023/03/21;0.7282269
United States;2023/03/22;0.7282269
United States;2023/03/23;0.7282269
United States;2023/03/24;0.7282269
United States;2023/03/25;0.87169725
United States;2023/03/26;0.87169725
United States;2023/03/27;0.87169725
United States;2023/03/28;0.87169725
United States;2023/03/29;0.87169725
United States;2023/03/30;0.87169725
United States;2023/03/31;0.87169725
United States;2023/04/01;0.7303183
United States;2023/04/02;0.7303183
United States;2023/04/03;0.7303183
United States;2023/04/04;0.7303183
United States;2023/04/05;0.7303183
United States;2023/04/06;0.7303183
United States;2023/04/07;0.7303183
United States;2023/04/08;0
United States;2023/04/09;0.72320753
United States;2023/04/10;0.72320753
United States;2023/04/11;0.72320753
United States;2023/04/12;0.72320753
United States;2023/04/13;0.72320753
United States;2023/04/14;0.72320753
United States;2023/04/15;0.72320753
United States;2023/04/16;0.53958225
United States;2023/04/17;0.53958225
United States;2023/04/18;0.53958225
United States;2023/04/19;0.53958225
United States;2023/04/20;0.53958225
United States;2023/04/21;0.53958225
United States;2023/04/22;0.53958225
United States;2023/04/23;0.5011004
United States;2023/04/24;0.5011004
United States;2023/04/25;0.5011004
United States;2023/04/26;0.5011004
United States;2023/04/27;0.5011004
United States;2023/04/28;0.5011004
United States;2023/04/29;0.5011004
United States;2023/04/30;0.43752176
United States;2023/05/01;0.43752176
United States;2023/05/02;0.43752176
United States;2023/05/03;0.43752176
United States;2023/05/04;0.43752176
United States;2023/05/05;0.43752176
United States;2023/05/06;0.43752176
United States;2023/05/07;0.47934982
United States;2023/05/08;0.47934982
United States;2023/05/09;0.47934982
United States;2023/05/10;0.47934982
United States;2023/05/11;0.47934982
United States;2023/05/12;0.47934982
United States;2023/05/13;0.47934982
United States;2023/05/14;0.81271964
United States;2023/05/15;0.81271964
United States;2023/05/16;1.1310314
United States;2023/05/17;1.1310314
United States;2023/05/18;1.1310314
United States;2023/05/19;1.1310314
United States;2023/05/20;1.1310314
United States;2023/05/21;0.31831172
United States;2023/05/22;0.31831172
United States;2023/05/23;0.31078267
United States;2023/05/24;0.31078267
United States;2023/05/25;0.31078267
United States;2023/05/26;0.31078267
United States;2023/05/27;0.31078267
United States;2023/05/28;0.31078267
United States;2023/05/29;0.31078267
United States;2023/05/30;0.29154173
United States;2023/05/31;0.29154173
United States;2023/06/01;0.29154173
United States;2023/06/02;0.29154173
United States;2023/06/03;0.29154173
United States;2023/06/04;0.29154173
United States;2023/06/05;0.29154173
United States;2023/06/06;0.26477176
United States;2023/06/07;0.26477176
United States;2023/06/08;0.26477176
United States;2023/06/09;0.26477176
United States;2023/06/10;0.26477176
United States;2023/06/11;0.26477176
United States;2023/06/12;0.26477176
United States;2023/06/13;0.25640616
United States;2023/06/14;0.25640616
United States;2023/06/15;0.25640616
United States;2023/06/16;0.25640616
United States;2023/06/17;0.25640616
United States;2023/06/18;0.25640616
United States;2023/06/19;0.25640616
United States;2023/06/20;0.244276
United States;2023/06/21;0.244276
United States;2023/06/22;0.244276
United States;2023/06/23;0.244276
United States;2023/06/24;0.244276
United States;2023/06/25;0.244276
United States;2023/06/26;0.244276
United States;2023/06/27;0.2271265
United States;2023/06/28;0.2271265
United States;2023/06/29;0.2271265
United States;2023/06/30;0.2271265
United States;2023/07/01;0.2271265
United States;2023/07/02;0.2271265
United States;2023/07/03;0.2271265
United States;2023/07/04;0.20663074
United States;2023/07/05;0.20663074
United States;2023/07/06;0.20663074
United States;2023/07/07;0.20663074
United States;2023/07/08;0.20663074
United States;2023/07/09;0.20663074
United States;2023/07/10;0.20663074
United States;2023/07/11;0.21332322
United States;2023/07/12;0.21332322
United States;2023/07/13;0.21332322
United States;2023/07/14;0.21332322
United States;2023/07/15;0.21332322
United States;2023/07/16;0.21332322
United States;2023/07/17;0.21332322
United States;2023/07/18;0.22587165
United States;2023/07/19;0.22587165
United States;2023/07/20;0.22587165
United States;2023/07/21;0.22587165
United States;2023/07/22;0.22587165
United States;2023/07/23;0.22587165
United States;2023/07/24;0.22587165
United States;2023/07/25;0.23172759
United States;2023/07/26;0.23172759
United States;2023/07/27;0.23172759
United States;2023/07/28;0.23172759
United States;2023/07/29;0.23172759
United States;2023/07/30;0.23172759
United States;2023/07/31;0.23172759
United States;2023/08/01;0.281503
United States;2023/08/02;0.281503
United States;2023/08/03;0.281503
United States;2023/08/04;0.281503
United States;2023/08/05;0.281503
United States;2023/08/06;0.281503
United States;2023/08/07;0.281503
United States;2023/08/08;0.31538376
United States;2023/08/09;0.31538376
United States;2023/08/10;0.31538376
United States;2023/08/11;0.31538376
United States;2023/08/12;0.31538376
United States;2023/08/13;0.31538376
United States;2023/08/14;0.31538376
United States;2023/08/15;0.38690978
United States;2023/08/16;0.38690978
United States;2023/08/17;0.38690978
United States;2023/08/18;0.38690978
United States;2023/08/19;0.38690978
United States;2023/08/20;0.38690978
United States;2023/08/21;0.38690978
United States;2023/08/22;0.44672394
United States;2023/08/23;0.44672394
United States;2023/08/24;0.44672394
United States;2023/08/25;0.44672394
United States;2023/08/26;0.44672394
United States;2023/08/27;0.44672394
